PMID	E1	E2	ClASS_LABEL	PROBABILITY	COS_SIM	GROUPS
28830571	155030	10462	0.0	0.00030227346	0.2996477|0.25377816|1.0000001|1.0000001	478|1992|2178|3120
28830571	10462	155030	0.0	6.0907758e-05	0.28470552|0.22966617|0.9999998|0.9999998	479|1993|2179|3121
14645565	155030	8815	1.0	1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0	1586|2480|2570|2722|3122|3564|4164
14645565	8815	155030	1.0	1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0	1587|2481|2571|2723|3123|3565|4165
26424397	156110	920	1.0	0.9999709	0.0|0.023206558|0.034479883|0.01679214|0.01805083|0.055494726|0.04355399|0.015995901|0.07523919|0.01862015|0.033369623|0.026395077|0.020935047|0.047824807|0.038701907|0.0|0.020611087|0.0|0.02305089|0.026071172|0.0|0.05120872|0.037902743|0.019302618|0.032643057|0.025031433|0.04519514|0.0|0.0|0.0385606|0.021877516|0.020540556|0.036851007|0.028004095|0.021950461|0.029969927|0.10642928|0.03461087|0.020820916|0.012900552|0.034136757|0.032817453|0.047884554|0.0|0.022237442|0.054120783|0.033215597|0.02246745|0.0|0.06475144|0.023261096|0.0|0.0|0.04563638|0.041137855|0.01723432|0.0|0.05349639|0.022363748|0.045916937|0.0344204|0.022412594|0.047825325|0.010415439|0.053698756|1.0000002|0.012619933|0.0|0.0|0.03367669|0.0749325|0.023691373|0.0|0.0|0.0|0.030254517|0.018468972|0.029892001|0.11261328|0.052887037|0.013538442|0.03753038|0.014968636|0.0|0.04136737|0.037069242|0.0|0.021385413|0.027322657|0.06801343|0.032704424|0.15814343|0.034019645|0.0|0.01539068|0.011579045|0.0|0.041524176|0.031724572|0.020727344	82|190|304|320|338|434|464|488|510|558|566|634|730|754|788|914|990|1064|1168|1206|1306|1336|1380|1404|1488|1542|1554|1560|1592|1598|1612|1694|1710|1712|1734|1760|1806|1834|1886|2054|2070|2128|2156|2200|2278|2292|2294|2326|2360|2548|2562|2634|2636|2638|2640|2698|2760|2762|2822|2850|2926|2984|3014|3026|3094|3124|3164|3254|3258|3548|3614|3620|3716|3732|3760|3764|3854|3888|3890|3904|3916|3930|3984|3992|4092|4158|4298|4446|4478|4526|4602|4654|4676|4710|4728|4740|4746|4748|4816|4830
26424397	920	156110	1.0	0.9998801	0.0|0.021962369|0.034106296|0.017969362|0.011490257|0.04774654|0.042087145|0.0131955575|0.08370185|0.014484551|0.028926603|0.021306679|0.020554079|0.053335924|0.031552464|0.0|0.011673979|0.0|0.029061362|0.02339714|0.0|0.03592159|0.033461902|0.026263721|0.035418287|0.037419394|0.044880226|0.0|0.0|0.03912697|0.02434331|0.019457052|0.03202638|0.033298932|0.019490954|0.029820945|0.12660858|0.03372502|0.014589003|0.0104596615|0.031807795|0.022170477|0.03129293|0.0|0.012822164|0.05294524|0.038861733|0.023379177|0.0|0.029256703|0.020905722|0.0|0.0|0.043951754|0.03439012|0.013719058|0.0|0.035959113|0.023843091|0.03671339|0.029554486|0.019245844|0.052217647|0.0|0.06011236|1.0000005|0.014763912|0.0|0.0|0.028897425|0.08843799|0.025697704|0.0|0.0|0.0|0.03193933|0.017468285|0.025852773|0.0|0.04439412|0.016920228|0.034745995|0.016366169|0.0|0.04060259|0.03197215|0.0|0.026654467|0.033910997|0.068218604|0.029069955|0.19389307|0.029871799|0.0|0.0|0.01697956|0.0|0.045858838|0.029685562|0.02745476	83|191|305|321|339|435|465|489|511|559|567|635|731|755|789|915|991|1065|1169|1207|1307|1337|1381|1405|1489|1543|1555|1561|1593|1599|1613|1695|1711|1713|1735|1761|1807|1835|1887|2055|2071|2129|2157|2201|2279|2293|2295|2327|2361|2549|2563|2635|2637|2639|2641|2699|2761|2763|2823|2851|2927|2985|3015|3027|3095|3125|3165|3255|3259|3549|3615|3621|3717|3733|3761|3765|3855|3889|3891|3905|3917|3931|3985|3993|4093|4159|4299|4447|4479|4527|4603|4655|4677|4711|4729|4741|4747|4749|4817|4831
21889351	155030	10015	1.0	0.99999964	0.02613841|0.0|0.028377365|0.02867359|0.03067699|0.06626472|0.025533797|0.04227124|0.0709158|0.9999999|0.02069029|0.026524248|0.023847437|0.018115684|0.020529043|0.0	350|620|844|1358|1374|1650|2792|2860|2880|3126|3464|3708|4048|4472|4480|4640
21889351	10015	155030	1.0	0.9999989	0.0|0.0|0.021893173|0.03255652|0.02213905|0.06021572|0.025256485|0.04050681|0.06967585|0.9999998|0.020260872|0.030216929|0.023668252|0.016847797|0.023501527|0.0	351|621|845|1359|1375|1651|2793|2861|2881|3127|3465|3709|4049|4473|4481|4641
26713837	155971	10959	0.0	0.99999964	0.014701527|0.017720262|0.024579838|0.014735388|0.21889968|0.046808556|0.037082087|0.020298857|0.030736849|0.023519717|0.03267788|0.00998371|1.0000001|0.026352007|0.025940519|0.12245377|0.019202|0.009462694|0.07558262|0.0	226|854|886|920|1326|1366|1516|1724|1944|2056|2058|2094|3128|3292|3384|3422|3762|3972|4272|4606
26713837	10959	155971	0.0	1.0	0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0	227|855|887|921|1327|1367|1517|1725|1945|2057|2059|2095|3129|3293|3385|3423|3763|3973|4273|4607
1456888	155030	347376	0.0	0.2885269	0.24071144|0.052083552|0.054972187|0.23628953|0.032522302|0.15523624|0.05884493|0.039655223|0.33242896|0.15523624|0.15523624|0.084795244|0.084795244|0.084795244|0.99999976|0.050402828|0.084795244|0.31773165|0.034260865|0.084795244|0.15523624|0.084795244	100|258|340|1474|1476|1630|1854|2022|2170|2256|2318|2378|2390|3060|3130|3154|3220|3268|3632|3840|4128|4416
1456888	347376	155030	0.0	0.65906453	0.1604895|0.03793604|0.043038998|0.25637594|0.01829949|0.107223146|0.052053615|0.036255762|0.27935413|0.107223146|0.107223146|0.10589732|0.10589732|0.10589732|1.0000002|0.037961837|0.10589732|0.25021577|0.037766226|0.10589732|0.107223146|0.10589732	101|259|341|1475|1477|1631|1855|2023|2171|2257|2319|2379|2391|3061|3131|3155|3221|3269|3633|3841|4129|4417
27296670	155945	5817	0.0	0.25726333	0.25567722|0.05433312|1.0|0.03314034	1826|2530|3132|4338
27296670	5817	155945	0.0	0.100957416	0.23144418|0.04864721|0.9999999|0.05292722	1827|2531|3133|4339
18684836	155030	24137	1.0	0.9999987	0.06435409|0.024755096|0.020338086|0.10522254|0.24802007|0.079284176|0.004906453|0.016025197|0.043641895|0.034244105|0.06191963|0.06497708|1.0000001|0.032776073|0.0|0.089703575|0.0|0.0581498	44|118|548|816|1530|1562|1824|2096|2372|2502|3028|3090|3134|3256|3322|3842|3966|4330
18684836	24137	155030	1.0	0.9999993	0.070645|0.024276871|0.021297697|0.10882725|0.2588907|0.086280316|0.0031917957|0.010869613|0.053980503|0.041383132|0.0559678|0.060035754|1.0000001|0.035906326|0.0|0.08697645|0.0|0.049080513	45|119|549|817|1531|1563|1825|2097|2373|2503|3029|3091|3135|3257|3323|3843|3967|4331
16501114	156110	5062	1.0	0.9991974	0.0|0.0|0.038992293|0.11419098|0.046064064|0.0|0.08865712|1.0000001|0.0|0.0|0.041185185|0.105093434|0.043098845	626|1174|1736|1842|2214|2330|3114|3136|3296|3718|4038|4486|4764
16501114	5062	156110	1.0	0.9967278	0.0|0.0|0.03747437|0.1367202|0.052357517|0.0|0.08235095|1.0000001|0.0|0.0|0.036344178|0.09165586|0.053027637	627|1175|1737|1843|2215|2331|3115|3137|3297|3719|4039|4487|4765
25496916	155908	1653	1.0	0.3279178	0.3789547|0.019285843|0.0385708|0.013258352|0.02015077|0.0|0.105391055|0.062747195|0.0920123|0.03684043|0.11441945|0.016549045|0.070550874|0.020746447|0.0529385|0.031807244|1.0000005|0.060076427|0.04734026|0.02526566|0.026230395|0.04207171|0.0|0.052144047|0.010601411	146|328|398|648|892|952|1126|1486|1578|1804|2184|2186|2862|2960|3012|3062|3138|3238|3498|3554|3822|4026|4102|4118|4440
25496916	1653	155908	1.0	0.7247612	0.38927296|0.014263998|0.03156604|0.018738853|0.018981924|0.0|0.10986044|0.052796897|0.068421274|0.038434826|0.106895424|0.016070742|0.07400129|0.014887402|0.06412512|0.025622953|1.000001|0.058166794|0.051180348|0.020805974|0.023598528|0.04200454|0.0|0.04963687|0.007122766	147|329|399|649|893|953|1127|1487|1579|1805|2185|2187|2863|2961|3013|3063|3139|3239|3499|3555|3823|4027|4103|4119|4441
23158102	155908	9782	1.0	0.999905	0.19531277|0.046648927|1.0000005|0.044793073	1182|2410|3140|4694
23158102	9782	155908	1.0	0.9999647	0.1702999|0.038745623|0.9999999|0.044766635	1183|2411|3141|4695
24246762	155459	25939	0.0	0.9999391	0.9999998	3142
24246762	25939	155459	0.0	0.9999858	0.99999994	3143
19325895	155030	302	1.0	0.97625834	0.049027037|0.013051854|0.13659582|1.0|0.025524884|0.054599985	1872|2844|2894|3144|3250|4716
19325895	302	155030	1.0	0.9777659	0.053551007|0.011018794|0.111555174|1.0|0.038131036|0.025258005	1873|2845|2895|3145|3251|4717
1360665	155971	920	1.0	0.99999416	0.051612005|0.10250808|0.043054372|0.029138561|0.06985998|0.05785679|0.0|0.030994512|0.045879617|0.0|0.09836967|0.0|0.0|0.0|0.0|0.05735951|0.026970103|0.043839127|0.09115094|0.0444366|0.08523143|0.098723575|0.0|0.026489636|0.13618794|0.03907529|0.0|0.047744606|0.02678875|0.05752214|0.037787803|0.046327807|0.013886782|0.0|0.06845109|0.0|0.0|0.0|0.030809868|0.18665886|0.017752502|0.0|0.021038542|0.09933683|0.06373837|0.09726899|0.054275524|0.0|0.10544035|0.0|0.032427665|0.06560592|0.0|0.0|0.0|0.07304619|0.030248446|0.02501791|0.0|0.06458711|0.0|0.11176423|0.0|0.0|0.08964781|0.029663209|0.016951405|0.03212924|0.04441306|0.0|0.0395606|0.07535285|0.0|0.050537825|0.0115555|0.13246076|0.035083175|0.044327356|0.039041866|0.046270236|0.024121515|0.0|0.064201616|0.039021604|0.02196924|0.0|0.048345294|0.0|0.0|0.0|0.043163568|0.015402649|0.07060227|0.0|0.048717666|0.11742633|0.108305074|0.077549085|0.14326939|0.06332429|0.082976|0.0|0.08700571|0.0|0.0|0.053483136|0.06399015|0.044093005|0.0|0.0752683|0.0|0.14326939|0.026251674|0.0|0.040270112|0.047842793|0.0|0.0|0.0|0.0343873|0.101285085|0.0|0.12997451|0.03802556|0.12052959|0.05427856|0.09022683|0.0147199845|0.060632404|0.063402526|0.058848865|0.016434882|0.0|0.06238976|0.0|0.0|0.02396309|0.08831433|0.05262532|0.0|0.0|0.13147043|0.021003045|0.0|0.030415127|0.100604|0.02210664|0.04637479|0.0|0.01746119|0.032418665|0.0|0.0|0.0|0.08477323|0.027692027|0.0|0.0|0.112436384|0.0370375|0.02387534|0.028358396|0.0|0.025129218|0.055159245|0.05740077|0.027046712|0.1010616|0.0|0.04549451|0.0|0.12099858|0.15615019|0.0|0.053704157|0.09602431|0.029663209|0.0|0.068461336|0.027824875|0.0|0.05785679|0.062123917|0.0|0.0|0.04745613|0.03828843|0.99999994|0.031487472|0.06514732|0.017482566|0.03905556|0.05785679|0.0|0.08224004|0.0|0.16089799|0.024434209|0.025841337|0.0|0.0|0.049705196|0.030993594|0.0|0.03935559|0.06969574|0.028067268|0.054424778|0.029005185|0.016290452|0.0|0.08611585|0.0|0.062237814|0.030030182|0.051480763|0.027620971|0.038129117|0.04357409|0.0|0.039306823|0.09783193|0.0|0.09665606|0.061558936|0.0|0.024415936|0.032939192|0.029663209|0.0|0.04772379|0.07412799|0.057412066|0.033607833|0.0|0.050480887|0.041899532|0.055192217|0.0|0.0|0.012133566|0.0|0.078395076|0.099502936|0.041227784|0.047602378|0.019620396|0.0|0.13126479|0.0|0.073031455|0.07302696|0.040423077|0.05591071|0.040689982|0.0|0.0|0.046953116|0.12766278|0.106143236|0.067292504|0.049811035|0.028358396|0.015677758|0.0280631|0.032406554|0.022957249|0.0|0.0|0.03730152|0.0|0.020965714|0.0|0.04595605|0.083399236|0.025872994|0.060419664|0.02176789|0.0|0.033394024|0.019588761|0.0|0.060059823	14|24|36|38|42|90|114|174|184|230|274|294|300|308|352|356|360|368|374|394|404|428|430|456|474|490|492|496|516|518|522|534|538|688|696|714|744|748|756|812|850|860|864|866|880|884|896|898|942|944|948|974|984|1048|1062|1088|1112|1140|1148|1176|1196|1204|1208|1210|1222|1226|1230|1244|1288|1304|1312|1320|1356|1372|1378|1400|1418|1438|1442|1472|1478|1482|1492|1518|1570|1580|1582|1590|1596|1606|1622|1634|1638|1660|1670|1686|1708|1762|1776|1790|1798|1802|1810|1830|1850|1868|1876|1878|1896|1898|1910|1928|1950|1958|1960|1968|2004|2020|2038|2040|2048|2062|2104|2106|2108|2116|2132|2146|2190|2208|2210|2226|2242|2254|2306|2310|2324|2328|2362|2366|2392|2398|2404|2428|2436|2446|2448|2450|2464|2494|2516|2522|2540|2546|2550|2576|2580|2594|2608|2610|2612|2644|2664|2686|2696|2702|2730|2740|2746|2748|2750|2764|2786|2830|2868|2884|2892|2900|2904|2986|3006|3020|3036|3050|3078|3080|3100|3146|3148|3158|3160|3174|3186|3246|3252|3278|3312|3354|3358|3364|3374|3380|3388|3420|3442|3474|3490|3510|3516|3542|3558|3568|3590|3602|3604|3636|3638|3658|3680|3690|3704|3724|3736|3742|3804|3838|3844|3870|3902|3912|3918|3928|3996|4000|4030|4046|4050|4054|4066|4082|4094|4108|4122|4132|4140|4150|4166|4168|4180|4186|4204|4224|4248|4250|4342|4362|4368|4384|4394|4402|4414|4434|4444|4476|4494|4504|4508|4514|4540|4542|4548|4552|4628|4692|4708|4722|4724|4774|4802|4812|4858|4860|4870
1360665	920	155971	1.0	0.9998362	0.043604527|0.10590503|0.04865825|0.021373194|0.06928957|0.05795393|0.0|0.030259185|0.029658182|0.0|0.08460129|0.0|0.06696652|0.0|0.0|0.04358602|0.022682548|0.024228409|0.066327654|0.03569969|0.084658876|0.0|0.0|0.019750904|0.10279824|0.034708366|0.0|0.041129667|0.028963013|0.056685627|0.046398357|0.025780097|0.022615911|0.0|0.037237618|0.0|0.0|0.0|0.033022806|0.15533672|0.023315057|0.0|0.007047391|0.082282946|0.067931965|0.07193038|0.048202634|0.0|0.106966555|0.0|0.030577898|0.07356789|0.0|0.0|0.0|0.08565546|0.0|0.024755243|0.0|0.056327514|0.0|0.09813242|0.0|0.0|0.08285275|0.010326614|0.008017937|0.029640023|0.046683952|0.0|0.019875072|0.08645883|0.0|0.053059816|0.013430538|0.10009006|0.035534367|0.035019062|0.032466713|0.04646941|0.019812398|0.0|0.07172714|0.037141137|0.01942865|0.0|0.041220985|0.0|0.06650776|0.013108187|0.042161673|0.010034951|0.06922001|0.0|0.048642285|0.11789021|0.07834994|0.07188386|0.1315391|0.058533885|0.07267143|0.0|0.077908084|0.0|0.0|0.05850048|0.05429577|0.040014666|0.0|0.07070137|0.0|0.1315391|0.019358013|0.0|0.031171078|0.051675126|0.0|0.0|0.0|0.013341295|0.095678255|0.0|0.11359997|0.037817|0.11103124|0.053909235|0.056601565|0.00468335|0.068871655|0.054085046|0.061349932|0.015626201|0.04252146|0.056425843|0.0|0.0|0.019957583|0.055530623|0.046895124|0.0|0.0|0.11439521|0.0141431205|0.0|0.023502579|0.090080075|0.024980005|0.042754848|0.0|0.024307098|0.025999311|0.0|0.0|0.0|0.07991573|0.020628328|0.0|0.0|0.118434414|0.036271013|0.024880111|0.028906545|0.0|0.020933315|0.049873773|0.045231603|0.03312277|0.082994536|0.0|0.03796623|0.07622658|0.108120695|0.16885291|0.0|0.032690458|0.07279387|0.010326614|0.0|0.059873946|0.026957318|0.0|0.05795393|0.061801672|0.0|0.0|0.031372614|0.037293896|0.9999999|0.02516327|0.05694343|0.015513586|0.059960842|0.05795393|0.0|0.07157159|0.0|0.12452036|0.023124877|0.023029717|0.0|0.0|0.05439973|0.02537247|0.0|0.04050377|0.053120118|0.030285701|0.051564004|0.026505327|0.012595611|0.0|0.07798265|0.008695467|0.052081484|0.024660718|0.036970645|0.021326046|0.041839488|0.043098234|0.0|0.03686433|0.08724637|0.0|0.04394023|0.05150202|0.0|0.021948515|0.036401913|0.010326614|0.034509577|0.04886806|0.049548853|0.05928918|0.032484423|0.0|0.043270633|0.033063736|0.039375465|0.07076954|0.0|0.010234781|0.0|0.07292947|0.0|0.033003513|0.037685603|0.009178445|0.0|0.11802238|0.0|0.06877711|0.06450163|0.036614627|0.058763478|0.047385927|0.0|0.0|0.039988495|0.09840509|0.07537999|0.04850022|0.056971163|0.028906545|0.012081184|0.028239619|0.029819418|0.042987786|0.0|0.0|0.028016847|0.0|0.020537613|0.0|0.041624077|0.07689452|0.013246293|0.0670802|0.022106575|0.0|0.051740896|0.01575922|0.0|0.052349433	15|25|37|39|43|91|115|175|185|231|275|295|301|309|353|357|361|369|375|395|405|429|431|457|475|491|493|497|517|519|523|535|539|689|697|715|745|749|757|813|851|861|865|867|881|885|897|899|943|945|949|975|985|1049|1063|1089|1113|1141|1149|1177|1197|1205|1209|1211|1223|1227|1231|1245|1289|1305|1313|1321|1357|1373|1379|1401|1419|1439|1443|1473|1479|1483|1493|1519|1571|1581|1583|1591|1597|1607|1623|1635|1639|1661|1671|1687|1709|1763|1777|1791|1799|1803|1811|1831|1851|1869|1877|1879|1897|1899|1911|1929|1951|1959|1961|1969|2005|2021|2039|2041|2049|2063|2105|2107|2109|2117|2133|2147|2191|2209|2211|2227|2243|2255|2307|2311|2325|2329|2363|2367|2393|2399|2405|2429|2437|2447|2449|2451|2465|2495|2517|2523|2541|2547|2551|2577|2581|2595|2609|2611|2613|2645|2665|2687|2697|2703|2731|2741|2747|2749|2751|2765|2787|2831|2869|2885|2893|2901|2905|2987|3007|3021|3037|3051|3079|3081|3101|3147|3149|3159|3161|3175|3187|3247|3253|3279|3313|3355|3359|3365|3375|3381|3389|3421|3443|3475|3491|3511|3517|3543|3559|3569|3591|3603|3605|3637|3639|3659|3681|3691|3705|3725|3737|3743|3805|3839|3845|3871|3903|3913|3919|3929|3997|4001|4031|4047|4051|4055|4067|4083|4095|4109|4123|4133|4141|4151|4167|4169|4181|4187|4205|4225|4249|4251|4343|4363|4369|4385|4395|4403|4415|4435|4445|4477|4495|4505|4509|4515|4541|4543|4549|4553|4629|4693|4709|4723|4725|4775|4803|4813|4859|4861|4871
25472996	155971	920	1.0	0.99999034	0.07542212|0.04897555|0.030123223|0.08799536|0.09294842|0.03658205|0.0|0.080315985|0.2582692|0.0|0.087383226|0.0|0.0|0.0|0.0|0.076441154|0.16892383|0.065081134|0.06824849|0.036171652|0.041840263|0.076359294|0.0|0.11573914|0.039513875|0.029343273|0.0|0.073491946|0.0568417|0.036734555|0.06918176|0.05398474|0.05147157|0.0|0.072660126|0.0|0.0|0.0|0.05174416|0.044633754|0.048124194|0.0|0.14869851|0.06563664|0.050068624|0.106888786|0.01677452|0.0|0.18391034|0.0|0.2747918|0.02910272|0.0|0.0|0.0|0.053526163|0.11220588|0.03804364|0.0|0.0353426|0.0|0.21306159|0.0|0.0|0.10595689|0.030745352|0.068613626|0.057262994|0.017535262|0.0|0.072510004|0.0795413|0.0|0.13456732|0.047428038|0.06731959|0.098313116|0.102768995|0.05435788|0.02392957|0.029257152|0.0|0.14218126|0.26960543|0.036346465|0.0|0.09884195|0.0|0.0|0.0|0.029036634|0.0150892|0.075256415|0.0|0.09606413|0.044657476|0.028939173|0.04332473|0.114489615|0.046199996|0.021220496|0.0|0.022969075|0.0|0.0|0.04032883|0.044618998|0.15860476|0.0|0.062160153|0.0|0.114489615|0.05119045|0.0|0.026443563|0.033095688|0.0|0.0|0.0|0.08874382|0.024071552|0.0|0.09488712|0.19013551|0.08774115|0.09141556|0.3537267|0.017563995|0.07549052|0.04030971|0.030025266|0.07696098|0.0|0.032672968|0.0|0.0|0.0632487|0.1274477|0.0489466|0.0|0.0|0.07797365|0.081858136|0.0|0.07814182|0.04853124|0.13226347|0.112305865|0.0|0.024042564|0.079604246|0.0|0.0|0.0|0.01895402|0.07724024|0.0|0.0|0.015194458|0.064568445|0.025453757|0.036801416|0.0|0.03051496|0.10154237|0.047545053|0.037313446|0.081003465|0.0|0.15352613|0.0|0.0651454|0.023192402|0.0|0.095039755|0.02936173|0.030745352|0.0|0.07049256|0.14903171|0.0|0.03658205|0.035836738|0.0|0.0|0.06971746|0.06023737|0.031487472|0.9999999|0.042424344|0.046134368|0.025253696|0.03658205|0.0|0.12019041|0.0|0.07823902|0.04934206|0.095861465|0.0|0.0|0.025674772|0.026255174|0.0|0.09854403|0.028267205|0.036342237|0.07975924|0.055354558|0.08636123|0.0|0.1148024|0.0|0.062130604|0.05034889|0.09015339|0.19135182|0.05761949|0.071254335|0.0|0.06922274|0.057110284|0.0|0.025030922|0.09427033|0.0|0.018277816|0.023107361|0.030745352|0.0|0.06265741|0.030835753|0.084530175|0.03518565|0.0|0.2810923|0.09791183|0.02896427|0.0|0.0|0.022766102|0.0|0.036429815|0.14346144|0.13364659|0.042599924|0.030389993|0.0|0.06567738|0.0|0.03394586|0.049315475|0.07028121|0.061652724|0.07019313|0.0|0.0|0.053306762|0.12866186|0.0694247|0.080878474|0.092153996|0.036801416|0.15923876|0.018994482|0.05079196|0.05468992|0.0|0.0|0.04709419|0.0|0.032084636|0.0|0.04524794|0.036920123|0.10229251|0.05214507|0.086206414|0.0|0.02927116|0.17604458|0.0|0.035283536	14|24|36|38|42|90|114|174|184|230|274|294|300|308|352|356|360|368|374|394|404|428|430|456|474|490|492|496|516|518|522|534|538|688|696|714|744|748|756|812|850|860|864|866|880|884|896|898|942|944|948|974|984|1048|1062|1088|1112|1140|1148|1176|1196|1204|1208|1210|1222|1226|1230|1244|1288|1304|1312|1320|1356|1372|1378|1400|1418|1438|1442|1472|1478|1482|1492|1518|1570|1580|1582|1590|1596|1606|1622|1634|1638|1660|1670|1686|1708|1762|1776|1790|1798|1802|1810|1830|1850|1868|1876|1878|1896|1898|1910|1928|1950|1958|1960|1968|2004|2020|2038|2040|2048|2062|2104|2106|2108|2116|2132|2146|2190|2208|2210|2226|2242|2254|2306|2310|2324|2328|2362|2366|2392|2398|2404|2428|2436|2446|2448|2450|2464|2494|2516|2522|2540|2546|2550|2576|2580|2594|2608|2610|2612|2644|2664|2686|2696|2702|2730|2740|2746|2748|2750|2764|2786|2830|2868|2884|2892|2900|2904|2986|3006|3020|3036|3050|3078|3080|3100|3146|3148|3158|3160|3174|3186|3246|3252|3278|3312|3354|3358|3364|3374|3380|3388|3420|3442|3474|3490|3510|3516|3542|3558|3568|3590|3602|3604|3636|3638|3658|3680|3690|3704|3724|3736|3742|3804|3838|3844|3870|3902|3912|3918|3928|3996|4000|4030|4046|4050|4054|4066|4082|4094|4108|4122|4132|4140|4150|4166|4168|4180|4186|4204|4224|4248|4250|4342|4362|4368|4384|4394|4402|4414|4434|4444|4476|4494|4504|4508|4514|4540|4542|4548|4552|4628|4692|4708|4722|4724|4774|4802|4812|4858|4860|4870
25472996	920	155971	1.0	0.99999034	0.06851492|0.04901991|0.030123223|0.12830164|0.08999294|0.033139184|0.0|0.080315985|0.23624158|0.0|0.0881246|0.0|0.16309495|0.0|0.0|0.07609256|0.18142304|0.070347026|0.06824849|0.033448283|0.03393037|0.0|0.0|0.11213072|0.031768207|0.03082009|0.0|0.08273458|0.065359056|0.034558706|0.041069236|0.043309294|0.0413777|0.0|0.059982255|0.0|0.0|0.0|0.0505937|0.044633754|0.034415|0.0|0.15802631|0.06482778|0.054958288|0.11246019|0.016460948|0.0|0.18333133|0.0|0.24147661|0.029512608|0.0|0.0|0.0|0.04383405|0.0|0.037528977|0.0|0.0353426|0.0|0.21306159|0.0|0.0|0.11352223|0.027305746|0.07662831|0.054413028|0.017535262|0.0|0.06899091|0.075232394|0.0|0.13456732|0.047428038|0.06731959|0.08810134|0.0906875|0.060211837|0.017939756|0.022879176|0.0|0.14218126|0.20189048|0.043739308|0.0|0.09847498|0.0|0.065704346|0.17241232|0.031307407|0.012687825|0.075256415|0.0|0.09606413|0.04495235|0.029014412|0.05863469|0.114489615|0.046199996|0.020006431|0.0|0.028224505|0.0|0.0|0.051124923|0.03974067|0.18324819|0.0|0.062160153|0.0|0.114489615|0.050763644|0.0|0.026443563|0.030116264|0.0|0.0|0.0|0.08053375|0.024666708|0.0|0.107650906|0.18275681|0.07779204|0.09141556|0.33909315|0.021094296|0.067571774|0.042232297|0.026520066|0.07696098|0.06145161|0.032672968|0.0|0.0|0.05554571|0.12155315|0.051041353|0.0|0.0|0.085445546|0.08404514|0.0|0.06781614|0.05968101|0.14634277|0.112305865|0.0|0.031225136|0.07976031|0.0|0.0|0.0|0.023374034|0.07724024|0.0|0.0|0.012385461|0.0666168|0.039443225|0.036342237|0.0|0.045040764|0.11321132|0.050636984|0.036791913|0.0837384|0.0|0.15352613|0.14539543|0.060054794|0.0252451|0.0|0.08832628|0.023413042|0.027305746|0.0|0.07049256|0.14403255|0.0|0.033139184|0.030249346|0.0|0.0|0.056542322|0.054628927|0.02516327|0.9999999|0.036649924|0.040067166|0.026358478|0.033139184|0.0|0.12019041|0.0|0.071870744|0.044415187|0.08906643|0.0|0.0|0.024781015|0.026407773|0.0|0.09756115|0.03459107|0.036801416|0.09549069|0.0583819|0.08410061|0.0|0.076552436|0.042302214|0.06498815|0.048848893|0.09015339|0.19135182|0.053914763|0.055557907|0.0|0.05586912|0.054744143|0.0|0.025260651|0.09132704|0.0|0.014887495|0.023796996|0.027305746|0.050466806|0.06454122|0.045240384|0.084530175|0.034782812|0.0|0.2672581|0.08873566|0.02478364|0.059283845|0.0|0.022766102|0.0|0.036429815|0.0|0.089951016|0.04460205|0.02589393|0.0|0.06484011|0.0|0.03368758|0.0528438|0.06503609|0.06926035|0.055796094|0.0|0.0|0.05161782|0.11423279|0.059331596|0.08741851|0.07182311|0.036342237|0.15350649|0.01905115|0.046177216|0.06048513|0.0|0.0|0.045230128|0.0|0.032084636|0.0|0.034773126|0.044618815|0.104438536|0.04954558|0.09636159|0.0|0.034105413|0.1981828|0.0|0.0334393	15|25|37|39|43|91|115|175|185|231|275|295|301|309|353|357|361|369|375|395|405|429|431|457|475|491|493|497|517|519|523|535|539|689|697|715|745|749|757|813|851|861|865|867|881|885|897|899|943|945|949|975|985|1049|1063|1089|1113|1141|1149|1177|1197|1205|1209|1211|1223|1227|1231|1245|1289|1305|1313|1321|1357|1373|1379|1401|1419|1439|1443|1473|1479|1483|1493|1519|1571|1581|1583|1591|1597|1607|1623|1635|1639|1661|1671|1687|1709|1763|1777|1791|1799|1803|1811|1831|1851|1869|1877|1879|1897|1899|1911|1929|1951|1959|1961|1969|2005|2021|2039|2041|2049|2063|2105|2107|2109|2117|2133|2147|2191|2209|2211|2227|2243|2255|2307|2311|2325|2329|2363|2367|2393|2399|2405|2429|2437|2447|2449|2451|2465|2495|2517|2523|2541|2547|2551|2577|2581|2595|2609|2611|2613|2645|2665|2687|2697|2703|2731|2741|2747|2749|2751|2765|2787|2831|2869|2885|2893|2901|2905|2987|3007|3021|3037|3051|3079|3081|3101|3147|3149|3159|3161|3175|3187|3247|3253|3279|3313|3355|3359|3365|3375|3381|3389|3421|3443|3475|3491|3511|3517|3543|3559|3569|3591|3603|3605|3637|3639|3659|3681|3691|3705|3725|3737|3743|3805|3839|3845|3871|3903|3913|3919|3929|3997|4001|4031|4047|4051|4055|4067|4083|4095|4109|4123|4133|4141|4151|4167|4169|4181|4187|4205|4225|4249|4251|4343|4363|4369|4385|4395|4403|4415|4435|4445|4477|4495|4505|4509|4515|4541|4543|4549|4553|4629|4693|4709|4723|4725|4775|4803|4813|4859|4861|4871
